UUID,TCGA_ID
31bdedf8-eb1c-48ae-8d96-e06c2b3f27d2,TCGA-AC-A2BM
b2bcfd01-9662-4730-96de-1e51b4038802,TCGA-C8-A12M
0f168687-6f42-4d92-8f91-13efde785a0c,TCGA-E9-A1QZ
7caf8867-7cff-4dbd-b611-4748d86590a8,TCGA-AO-A0J8
c4ffc907-8632-494f-8030-0dcc74af3d9c,TCGA-D8-A27W
8095ebc6-d293-4668-9d83-8b3f35dd198d,TCGA-AC-A23E
951bac30-0a85-4dd8-8470-c1a3b84817f9,TCGA-BH-A6R8
825c4fa0-4d98-402e-9c1b-9ee0a1a6ce15,TCGA-AC-A3W7
990f1383-2ef6-426a-a650-e182010a8281,TCGA-AR-A24K
8f6c4058-6bdd-4f85-94ed-874966ffec55,TCGA-B6-A0IE
5b51c204-3342-46d9-86a4-2ed091492318,TCGA-BH-A0BF
3b509602-c9b3-4dba-86a4-13e2a3857bb4,TCGA-EW-A1PH
1453285a-717a-4ae3-a537-57df2b8e65e2,TCGA-AR-A0U2
5042d093-d8af-492a-8c40-5aaea17d66e6,TCGA-AR-A2LN
550812e9-ad67-4ae6-900e-572a051208a4,TCGA-AR-A1AS
8f8c9d55-303c-4099-8038-458e3e96ad4e,TCGA-BH-A0DP
55d29bdf-c959-4eda-ab2b-e09d7abb58fa,TCGA-A1-A0SK
e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e,TCGA-A8-A081
48e1886c-614d-4e2c-bf34-936fd82969c1,TCGA-BH-A0B5
2f51534b-248b-4999-bc3f-e42a2e98332e,TCGA-AC-A62X
24e5d229-23d1-49c2-bc00-ad3441b324cc,TCGA-AO-A12H
3f4afc9c-562a-4ef4-a6cb-ff426357a614,TCGA-GM-A2DK
3b1b46e1-f475-46f0-af79-0b9296164be3,TCGA-AC-A6IV
65ba302c-51a9-4493-8d28-e7bc076bca54,TCGA-A2-A0T2
1a2bc49d-edc6-4b84-88f0-73b6ed250d1b,TCGA-BH-A1F6
a2a798c5-3b1e-4192-8c6a-8c627cd0879e,TCGA-A8-A06N
cf3fe851-479f-4d22-9daf-99b163d0ed06,TCGA-E9-A1NC
7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e,TCGA-D8-A1X6
5fd42405-ebfe-4210-bc2f-d8310e3e14ee,TCGA-EW-A1IX
e38d31b7-ad89-4fff-93d5-05f49998727b,TCGA-E2-A1L6
a33f7e32-cc76-476b-b35c-b03864b72cbb,TCGA-E9-A54Y
a455069c-8869-4af8-949c-edfee0a05f51,TCGA-EW-A6SB
c0285709-159c-46dd-8bd8-50fad06513dd,TCGA-E9-A1N6
f4bbad06-fb0c-4064-8a05-18b30a16207a,TCGA-E9-A1R5
3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9,TCGA-A2-A04Q
d667391d-a4f9-40b8-9758-4b9246f49dfc,TCGA-A2-A0SY
e3c0a094-5504-4b74-9e0d-c73e84dc3901,TCGA-BH-A1ES
c50adee7-f053-484e-8a2f-f66c94a14fd3,TCGA-A8-A07J
b69294e4-e359-43b3-b3df-04bf9401fb9e,TCGA-OL-A97C
1babcd23-5abc-4f27-b367-a093590e9f6d,TCGA-A8-A06X
4066800d-0b9e-4263-ba24-cab271630e41,TCGA-BH-A0BV
02423743-43b4-494b-acd9-1cd3bcd3d395,TCGA-A8-A08G
6c40b30a-d103-4397-997f-9b2bda66793a,TCGA-E2-A15A
d61a8ec1-aa99-41c3-8633-018cdb0ccb1a,TCGA-AR-A0U4
8d0f534a-a0b1-4d8e-9ca5-042f8a0a4e52,TCGA-AO-A12C
9ccd787f-fde1-4fe6-a11f-d6203eaf9faf,TCGA-B6-A408
94e93460-c9fc-48f9-a2de-3722231f54b6,TCGA-A2-A04X
18294571-5fc3-4e68-8b31-5fc6a207639f,TCGA-AC-A6IX
c95b28ad-6de7-4494-b88a-7fc00ba9ee0a,TCGA-A2-A0EX
65b4f81a-4439-4d82-ae25-68d63309b053,TCGA-LL-A441
358a0311-c6aa-456d-a52b-6b6b08b0a863,TCGA-BH-A1F2
675732d7-23c5-436b-b21a-104081feb1be,TCGA-C8-A8HQ
7d787768-efb1-462d-b5aa-5cbf6fc543d4,TCGA-A7-A26J
c48d2d0e-5626-42b3-b508-75b3cceb053f,TCGA-C8-A12W
f9203ebe-d6c3-423b-ad65-28db38612f89,TCGA-AR-A24W
e49fbda2-881a-43c1-9c16-0b07fdd281a7,TCGA-A7-A26J
89f7da93-c1fd-410b-8479-64ad9bed850e,TCGA-E9-A1N4
cc3ac2f0-9d26-407d-a8ff-d78170062983,TCGA-BH-A18V
9440b088-b04e-4417-9543-5001b0a2b217,TCGA-BH-A18V
56c85bd5-c353-457a-94a9-91a3cc0ac4e0,TCGA-A7-A13G
240a1e61-5188-4249-b6dd-d6e0d7935d8d,TCGA-A7-A13G
8411b896-9d24-47d3-8a28-1c9cd6313939,TCGA-BH-A0E6
aa3cbc51-b74d-44b1-9043-cb2b9855a72b,TCGA-GM-A2D9
0bceb3fb-af69-4427-8ce1-767da4b31c37,TCGA-LL-A5YP
c84dbd50-ff69-4824-afe5-1eaec5780d27,TCGA-E2-A1II
eed349c6-a5ed-4543-ae8d-67b394b26c7a,TCGA-D8-A1JE
8563d0ce-646e-4992-897d-5634f023ecba,TCGA-GM-A3XL
