Gene,logFC,pvalue
RFPL4B,0.9122722441987872,2.7606807775889007e-52
HOXA7,0.9380097101629524,2.8807225631899515e-52
ADAM12,0.9824115421633768,3.1817313259875517e-52
IL6,0.9525718765968907,4.2827626219395824e-52
HLA-DQA1,0.8787909411966432,5.324868110043207e-52
WNT1,0.934717660564432,5.409785669454017e-52
CD1B,0.9034720110897687,5.588892364361253e-52
CLEC17A,0.9259364559449244,6.061231531324956e-52
B3GALT1,0.9303117123954865,6.37665042433616e-52
CLDN16,0.7172208518250686,7.085325318068195e-52
SRSF12,0.6338704365552317,7.524359891399203e-52
OGN,0.8623367701197722,7.692221244607472e-52
EFCAB1,0.9482857408252234,7.959062771457573e-52
KLK6,0.7286450534598997,9.276563481975014e-52
ALDH1L2,0.9681063519336879,1.0263638251524285e-51
RGS13,0.9427825396905991,1.0408451546074164e-51
CPA1,0.9434066849624803,1.1027895807954045e-51
MXRA5,0.9945937351829224,1.275017306225745e-51
BPI,0.6690750469025937,1.3631326741066293e-51
FGFBP2,0.7995568111727624,1.480277568227699e-51
CASQ2,0.887306147462355,1.5567286590880916e-51
CD8B2,0.8881933687721013,1.9305115540058615e-51
DACT2,0.9006139940413993,1.984995531918108e-51
GRIA4,0.9674620801698983,2.3406761583407653e-51
TNNT3,0.9354092600255408,2.3709139010531108e-51
PAK5,0.951692533279002,2.5985024931538035e-51
OCA2,0.6224661139471283,2.650033626979189e-51
SORCS2,0.9212435615991688,3.239881327533786e-51
SAA1,0.9529889797210586,3.357457799534229e-51
MATN2,0.9642023588156658,3.458519539527401e-51
KLK8,0.7289621422308645,4.676469651932162e-51
XCL2,0.9289363731180109,4.9150708070672417e-51
PPARGC1A,0.8011025494398403,5.485205915015271e-51
TNIP3,0.831004396705373,5.592632065313283e-51
TCEAL2,0.8592639384781925,6.760627919881295e-51
ROPN1,0.6047642803379728,7.168465489459676e-51
FGF18,0.888844541735365,7.556552775674075e-51
ACSM5,0.8136005209667194,7.664535323088666e-51
SLC7A3,0.9395021348929921,8.477429945637628e-51
MS4A4E,0.9150343044817304,1.0512116479722764e-50
PENK,0.9334674755836867,1.1354375140204204e-50
DSG3,0.8402325705198636,1.237054950058381e-50
GBP1,0.8428084360001311,1.237185766222041e-50
ANXA8L1,0.8202528664713258,1.2735245684580364e-50
CCDC178,0.9317081289993494,1.382406844868869e-50
LRRTM2,0.8938372834804695,1.474620547966921e-50
CYTIP,0.9458592148665133,1.5096214713977468e-50
FBN1,0.9437693856679709,1.7411694426227538e-50
IQSEC3,0.9324020049292152,1.9770467298058009e-50
SLITRK2,0.8795849931378878,2.061601641195094e-50
GAPT,0.8300613045230949,2.187267793082358e-50
STOX2,0.8277094779838116,2.2370647028146944e-50
GZMM,0.924726619501333,2.478049686602136e-50
ADGRG5,0.9008183479809992,2.662659480658055e-50
SAA2,0.9026720146045513,3.2396112509561958e-50
OVCH2,0.9196920519247545,3.4945117790293175e-50
COL3A1,0.9345139362290678,4.623060416480197e-50
EBI3,0.8762019628403857,4.64738094217547e-50
SLC19A3,0.9827600698804964,5.831808434215659e-50
NALCN,0.8821681770747759,5.846819509763174e-50
TMEM252,0.9197313993524211,8.231785112190815e-50
SEL1L3,0.8825121017634892,9.243918666597217e-50
LUZP2,0.8915171608385671,9.270171563077742e-50
BLK,0.897288293763424,9.703764379151584e-50
ADH1C,0.9165933663219703,1.00441630371394e-49
SYT15,0.8569093285057245,1.0158204070859373e-49
VNN2,0.8801212203567306,1.0608714432430727e-49
NLRP7,0.7735305363683113,1.1358322609562633e-49
TRHDE,0.9228600418294162,1.1371250359883171e-49
XCL1,0.9228194367326994,1.2811002365689913e-49
PPP1R14C,0.7003591949370398,1.4826631327687197e-49
TIFAB,0.8923372770133968,1.6838624122828129e-49
CDK15,0.8634936726136533,1.7753092867188543e-49
TKTL1,0.7998863427116315,2.2413108189923828e-49
TCF23,0.9161309118525736,2.3461507644095325e-49
BEND4,0.8258508483586869,2.589346475084306e-49
KLK7,0.7961041580737649,2.608584133103919e-49
PAX5,0.8910605327911301,3.3371909747338873e-49
FAM180A,0.8828599796859221,3.570211248677535e-49
LAMB3,0.8679975680600205,3.5728155371041796e-49
CCL16,0.9312407726866687,3.618073471739468e-49
PCOLCE2,0.8803751191329124,3.625288770934997e-49
ASPA,0.8616540212463409,3.848477081640619e-49
ZNF215,0.8759645614480918,3.896402277056628e-49
WIF1,0.8091855195013152,3.9408896352958026e-49
CRB2,0.9411446944048147,4.305813755346361e-49
PTGDR,0.9565059977328535,4.3418004800976715e-49
IL21R,0.8583525733431363,4.6282617671414936e-49
TCF7L1,0.8115261495831882,4.952170551325077e-49
CCKAR,0.9234041940905369,5.006117915269757e-49
AOX1,0.9338150456255727,5.4822897686355536e-49
KCNH8,0.8495795628996419,5.7482090878158104e-49
CD38,0.8645516038663393,5.777453332872615e-49
TBC1D10C,0.8609131152524008,5.909724369596288e-49
GZMH,0.8805277174281836,6.574601823643904e-49
GPIHBP1,0.8529601513866929,7.407525743843952e-49
CHI3L1,0.8267368304622073,9.088645982424503e-49
CCL22,0.9256977272460345,9.358535288835415e-49
RSPO1,0.9319132187058585,1.0099224711960705e-48
BLACAT1,0.7212824259574171,1.0326986433720476e-48
DMRT2,0.888706445390133,1.3189691837239797e-48
TXK,0.8856907177906786,1.3551249892048565e-48
LOX,0.9893391273176084,1.380924187520818e-48
CCDC141,0.9050732651294151,1.4197507097567698e-48
GLIS1,0.9234669891823762,1.4268540595868422e-48
THBS4,0.8594354022127797,1.4289751982272554e-48
NR4A3,0.9335689106079741,1.560545671038455e-48
ANKRD65,0.924303500730356,1.6251073749362954e-48
STAP1,0.8658701425647397,1.6388805263469156e-48
F13A1,0.8692475100502894,1.745371676907376e-48
ANXA8,0.8172531098200451,1.8078077281409438e-48
NIBAN3,0.8585491254349125,1.835552428016257e-48
CSRNP3,0.8568691939212657,2.2968011293462942e-48
KLHL13,0.9072341865993334,2.3078196090601768e-48
CNTN1,0.9125756485677716,2.4497346567168075e-48
ASTN1,0.9020098765643774,2.7418483990547154e-48
VNN1,0.7759096475238969,3.3886183243843914e-48
APOL4,0.8788658216396092,3.5712501320344413e-48
GUCY1A1,0.9209762226432632,4.695664578292892e-48
GRIN2A,0.8066222369466975,5.07754807486034e-48
MMP20,0.624844049329178,6.459452887440065e-48
SCN2A,0.8981238090007341,7.200841763787989e-48
GSTM5,0.9027954517180797,7.671955964579073e-48
TENM2,0.9079285879711689,7.890732924467336e-48
MN1,0.8899784908372659,8.067322417471613e-48
ADAMTS2,0.957013654708432,8.855857698370055e-48
RAD51AP2,0.8188920553329145,9.21373165373907e-48
GRIN2B,0.8149201196183368,9.648131937451373e-48
CSDC2,0.9056157464029901,1.0042146460133031e-47
GABRE,0.8204602258098231,1.2623671551796936e-47
AGMO,0.9033872997907926,1.4019812290331666e-47
TINAGL1,0.8682123895667915,1.5529729980015333e-47
LRRN3,0.9117215332393733,1.7082708305720682e-47
GSPT2,0.9233113264454422,1.725519048921721e-47
SP140,0.8318884580139689,1.827313404353814e-47
SPAAR,0.6665447633023408,2.2187533687551893e-47
RTP5,0.8694003701224972,2.2858979500354274e-47
OLFM2,0.8674211896943492,2.304304852232543e-47
ACADL,0.8996287905600543,2.9312248980385423e-47
HLA-DQB1,0.8592210352400098,3.079808086192783e-47
CRYGN,0.9128348083499151,3.323576880307903e-47
MGAM2,0.7192399932637858,3.327152396364458e-47
PKIA,0.9593281599622235,3.6382209004094147e-47
LRRC4B,0.8791325216797199,3.6915862120564628e-47
GULP1,0.9488983455056388,4.24829322677149e-47
TCL1A,0.8476720139367604,4.573759595188177e-47
SLCO5A1,0.7522513932453687,4.696538762408533e-47
TF,0.8386771840733964,5.295643795191892e-47
CD19,0.8538521245206094,5.924014230329919e-47
CACNA2D1,0.874573349411214,7.458365202302902e-47
VCAN,0.9218356332622408,7.619659870657506e-47
CD7,0.8420209930678428,7.623580615331234e-47
PDE3B,0.9068672555299561,9.26884546474402e-47
TNFRSF9,0.8710656401435249,9.911592286676278e-47
HLF,0.937645051423494,9.946163236989996e-47
CCL2,0.8932701588543821,1.0892231967665705e-46
NEFM,0.8540562269017926,1.3386790527340832e-46
PLA2G2A,0.8950786862576143,1.4356211013315392e-46
P2RY12,0.8690055422542038,1.5852933148150486e-46
XG,0.9079081498786206,1.8672916396351897e-46
SERTM2,0.8555288205628544,1.905240517551258e-46
LILRA4,0.8519583666668984,1.945272088022177e-46
TTC24,0.8226347674068732,1.9737693438312683e-46
ACVR1C,0.911441813438685,2.270219257221788e-46
SOSTDC1,0.7989706554133734,2.290287300955454e-46
STAB2,0.8820747611428195,2.2940370926521836e-46
PNMA8C,0.8893231925280762,2.813522392509079e-46
AC136428.1,0.8358964193016325,2.885629513045199e-46
PAPPA,0.8699207981976413,2.905711492137047e-46
NFIB,0.8274234768631495,3.1212883430335794e-46
CLEC4C,0.8594004778962416,3.2817047613697092e-46
CCL24,0.8052986309941581,3.342164177084883e-46
CDH11,0.9037953243314034,3.4993504356466545e-46
SLC22A11,0.9023229015176284,3.765717105451314e-46
IL1RL1,0.8891161703597978,4.250752985324558e-46
RGS7BP,0.864919190942194,4.5537156331182786e-46
TMIGD2,0.85232527740698,4.585753272514721e-46
TNMD,0.8689392094451607,4.776069396371092e-46
VGLL1,0.6269029140315235,4.811205142186373e-46
ADH1B,0.8697948631110022,4.85050943724752e-46
PRG4,0.8786354506325909,5.1113997340769954e-46
KCNJ15,0.8968375897460021,5.3281445153242735e-46
OR7C1,0.7867082940802852,5.396493244746399e-46
COLCA2,0.8259328750400059,6.328615929330029e-46
MRGPRX3,0.8493256589694831,6.48037637771299e-46
INSYN2B,0.8718682209183488,6.646204826494187e-46
PODNL1,0.9359034111182073,7.702507512836646e-46
KLRK1,0.8698636160748916,7.978437853798838e-46
FOXC2,0.7050310662070873,9.714192061569944e-46
KLK5,0.7674598353524958,1.2355308785700359e-45
SFRP2,0.9291698510280446,1.432140022500196e-45
CDH17,0.8819410011709055,1.464289154717268e-45
KRT14,0.8916322655967888,1.5083835978446104e-45
TBX5,0.9000479447372636,1.6685239004166218e-45
CRYBG3,0.9235798849590082,1.7434415965436845e-45
DSC1,0.8795329793837143,1.7511683981760795e-45
IL2RA,0.8142691891431406,1.9021577199915672e-45
SPTA1,0.8750019058156506,2.0545589618149004e-45
PCDHGB7,0.877373714128252,2.6236339581479868e-45
FGF9,0.8126497954153661,2.79717623270907e-45
P2RY10,0.8948925170657294,2.8409765830543637e-45
PDCD1,0.8485251274700741,2.944937073764542e-45
KLK10,0.7993020118897356,3.3099414697691844e-45
HIF3A,0.809965644127762,3.963815459644694e-45
LINGO2,0.7711330046880059,4.140796192867287e-45
GBP4,0.8192604443467277,4.5281733802557407e-45
DEFB1,0.7959478818597919,4.6607512226336834e-45
SLC12A3,0.8807884493915751,6.23257957291678e-45
CACNA1E,0.8684373147387252,6.233762439726931e-45
CXCL1,0.7413043804808798,6.341764286407055e-45
PNOC,0.848077621871437,6.389162737816268e-45
FHOD3,0.911175390388288,7.23688662950156e-45
HFM1,0.8390717374334165,8.496039462709526e-45
VIT,0.8297996046873122,8.570724828362924e-45
TDRD6,0.8749176450607075,8.981080698368386e-45
DCT,0.8545775593547709,9.90136161855025e-45
PLCXD2,0.8723752963117519,1.0220752271356857e-44
LUM,0.9006214603665226,1.0255948639358146e-44
FIBIN,0.9320678904332333,1.1879072940499349e-44
OMD,0.8390706411277086,1.3549516241580659e-44
SYT8,0.8074734540558821,1.4748099982414218e-44
ANXA13,0.9029204455770112,1.627769016037409e-44
FERMT1,0.7501690003849504,1.7394188731702113e-44
GRAMD2A,0.9237307243139115,1.7406288251358164e-44
IGLL5,0.844788004937465,1.8356615603889905e-44
PIP5K1B,0.9091506303504897,1.8589363312325731e-44
MBNL3,0.9274609723796621,1.9668646511671055e-44
FAP,0.8904452910464188,2.0279478419370436e-44
SSC5D,0.8382226829929191,2.030563284634331e-44
CD36,0.8914691884617565,2.0321209905283933e-44
SEMA5A,0.8313272460012768,2.0553494500999214e-44
SOX8,0.5325887428221484,2.1342181072726487e-44
ADD2,0.7582511574651892,2.3508807711140455e-44
KLRF1,0.8730259274668782,2.4507940139675325e-44
RNF186,0.8291085447024582,2.6145024371505676e-44
INSL3,0.8594787410810585,2.644693479687835e-44
TENM1,0.8335391095934859,2.7684134438652933e-44
ZNF683,0.8522415878869161,3.1650222529484994e-44
HSD17B13,0.8883167139605427,3.497105887754093e-44
PCDHGC3,0.914465295231324,3.7359716983125045e-44
CXCR5,0.8113203983898698,4.133560554768882e-44
ICOS,0.8435281844489244,4.160907297620623e-44
HSPB7,0.8301757170056606,4.457982857292299e-44
SIGLEC6,0.8661950823371398,4.827355881084778e-44
RYR1,0.7602170424799803,7.129251592829583e-44
CPZ,0.8842351943773661,7.182956420754612e-44
MT1M,0.8762450827709898,7.342182321497209e-44
FRMPD4,0.7679897692630933,7.524616141940634e-44
ADH4,0.8347083021108435,7.766763117510298e-44
ITGBL1,0.8442817860297955,7.935219987958963e-44
ANGPTL7,0.8320536252416706,1.0651655903913488e-43
CCL4,0.8266050653896659,1.2972504202479703e-43
SGCD,0.8751460526428807,1.465309910587727e-43
KRT17,0.8426825728677128,1.5703937394484003e-43
SMIM10L2A,0.8897186805413009,1.658324249688554e-43
PLP1,0.7872295599599963,1.8170506954526987e-43
SLC28A3,0.8996134839657228,1.826374835665699e-43
CYBB,0.8299594268361502,1.904921580334374e-43
SLC38A4,0.8778825712858052,1.9110058630142324e-43
LRRC55,0.8235387307139301,2.0800524687750654e-43
CALN1,0.8295783934857155,2.115902738182503e-43
B3GALT2,0.8600857283806704,2.2564285731941992e-43
IL12B,0.8675341958289938,2.6057185983828982e-43
CLEC12A,0.861068725381202,2.6336259612709746e-43
DIO2,0.8832179480007791,2.6714783915241455e-43
GPR18,0.8322182719722329,2.8177959623951013e-43
NKAIN2,0.8414286291741376,3.612715022436115e-43
ITGB7,0.8338180832923908,4.280792057774643e-43
GFRA2,0.8232301620037852,4.285191662394426e-43
SYNPO2,0.8384449488131112,4.3003579115350325e-43
KCNA5,0.814623930219976,4.602177864200567e-43
PIK3C2G,0.8632700442407311,5.278870321684696e-43
SULT1B1,0.7988813683577546,5.6524596578485e-43
PDE9A,0.6975208031854692,6.065223479301476e-43
SEMA3A,0.8464246098412622,7.000280136936814e-43
NXPE4,0.8467050199067441,7.321047047452425e-43
APOBEC3H,0.8339452751703645,7.36519207705967e-43
EMX2,0.87548661948524,7.666538077622602e-43
COL19A1,0.7488100826681517,8.57548514218774e-43
KLF14,0.7591317168610192,8.918300431451902e-43
LRRC18,0.86574123028421,9.208877053856596e-43
PTPRZ1,0.7998643403387963,9.301772588095432e-43
AKR1C1,0.8703187219464885,1.0313911986875056e-42
NEFL,0.8146535931334398,1.0864229959125775e-42
VEGFD,0.873670810728731,1.250799293026167e-42
DPYS,0.8166805025000341,1.2707469783242297e-42
PTH2R,0.7424602754676048,1.452165871840815e-42
IKZF3,0.8596260860414927,1.7148767923574726e-42
OR2L13,0.8759773123687533,1.7532151594482012e-42
RRAD,0.8754633168806502,1.883553972626157e-42
UNC13D,0.7846747757369283,1.9595330417098525e-42
CCL13,0.8053468345386559,1.9637357510614046e-42
HRCT1,0.6537948284517405,2.026644820041092e-42
GLIS3,0.898705565747748,2.1020254780990535e-42
NCR1,0.795288250521979,2.4636717016067944e-42
HSF5,0.8106550025913536,3.201250587516071e-42
GPR25,0.7834159647654639,3.387739394348508e-42
IL17B,0.8011506196208091,4.303842846391155e-42
ATF3,0.9119020568217938,4.962470835083283e-42
ST8SIA2,0.8882321025890663,5.003837295559287e-42
COL1A2,0.8648843127171373,5.318296367808937e-42
APOD,0.8328432385757231,5.392875785481619e-42
NTRK3,0.8300970064021442,6.600652983809257e-42
COL8A2,0.8821181930073136,6.773202231170791e-42
CR2,0.812735405680578,7.313033894046344e-42
LONRF3,0.8598421192100513,9.30583536893793e-42
DKK2,0.8127067990246865,1.1145239067789485e-41
PROM1,0.8022081939378027,1.1532011903893678e-41
KCNE1,0.8868306471488444,1.4885411668420587e-41
IL32,0.7628962154153756,1.530148454163455e-41
PCDH7,0.8441088326345199,1.5947871052837446e-41
PKHD1,0.8552289521296703,1.6415859619744273e-41
CYP39A1,0.7669374542938688,1.7202897327124562e-41
MPO,0.8276416425871009,1.7292554093153213e-41
PLA2G2D,0.8245171904010986,1.908108563463631e-41
KLRC1,0.8047915894313653,2.0527926866775778e-41
CLDN5,0.8268150092027238,2.474742881959292e-41
SLC27A6,0.8262912293144407,2.475175607121932e-41
PKP1,0.7765763824480799,2.7514192296307424e-41
ANXA3,0.8542248542769104,3.010992351805717e-41
TSKS,0.8089567577292118,3.333292167887828e-41
PCDHB7,0.794889136931825,3.8117272321496945e-41
SYNDIG1L,0.8367215973387203,3.811779178363903e-41
RBP4,0.8657153510923359,3.9526280936042414e-41
MYH13,0.8592818636575679,4.265438897447379e-41
SSTR3,0.8103231731513547,4.5366908025011025e-41
FABP4,0.8179899889387725,4.60014579478007e-41
PLD4,0.7889783352318235,5.784486108907452e-41
ARNTL2,0.7136887544667306,6.364229551143959e-41
CYS1,0.8547615414643825,6.512918116036132e-41
IGF2BP2,0.6204682189213973,6.818778411586657e-41
PLCZ1,0.7894110687131777,6.984349799359438e-41
KLHL4,0.800144771519318,7.450534784413691e-41
TNC,0.8687490801480118,8.014813105091384e-41
CXCL3,0.7470062706337091,8.675129520340834e-41
TTYH1,0.4977823383923786,9.006500768517108e-41
SMYD1,0.8425270768860238,9.089045633354936e-41
CRTAC1,0.8026106408452255,9.499582160742305e-41
COLGALT2,0.8446993077354235,1.0464184580038778e-40
GALNT12,0.836435512352222,1.193781877389097e-40
LYZ,0.8177765264923366,1.2919063493908614e-40
RHEX,0.6545673687296257,1.3825895290702448e-40
CNTN6,0.825276292451256,1.5141932828004411e-40
JPH2,0.7361368649226459,1.5507110558600255e-40
FMO3,0.7122332445255506,1.721120729325145e-40
TGM5,0.7507751847680777,1.7771874448351825e-40
PLIN1,0.7777583920357027,1.8027276753725618e-40
ADH1A,0.8437912927659237,1.8124214767549308e-40
CCL17,0.8330456241545158,1.837477686052955e-40
IL22RA2,0.6712886123907353,1.995631010601605e-40
GBP6,0.7958719101638735,2.0455698273400094e-40
FAT1,0.8148298942059351,2.0900731045435153e-40
MPZ,0.5828827159044286,2.551108657148095e-40
BTBD11,0.866855991928489,2.6914333706283957e-40
SCN9A,0.8456680663560645,3.55361906240494e-40
NEFH,0.786934065411653,3.711583978738476e-40
GLP2R,0.7950258321087962,4.028770710372374e-40
GNLY,0.7725779740972138,4.7926943926300085e-40
COL1A1,0.8429901760802376,4.831456854591988e-40
KRT6B,0.7549406111651957,5.111756170299784e-40
IL2RB,0.8294939988885635,5.456325130458331e-40
BTNL9,0.7845662339136752,6.118436398051559e-40
MYH4,0.8203773252114732,7.35404591087336e-40
KLHL34,0.48624476307356296,8.451537473630878e-40
LEP,0.8569559851367985,8.65466553591564e-40
LAMP5,0.757394854637848,9.676728339077038e-40
LRRK2,0.8345387272290518,1.0322153151628944e-39
MYH1,0.8427230555342664,1.1019198582792348e-39
PCDHGA3,0.8313839221472956,1.1326311753548798e-39
HPCAL4,0.8185167766226735,1.1437059074867416e-39
ADGRE3,0.790471780004375,1.2010584513440952e-39
GPD1,0.8375081252377299,1.2133251179980508e-39
COL5A2,0.8451153137705969,1.24207322710061e-39
C6,0.8088034194436614,1.3498640450668034e-39
CLCA2,0.8249234517090969,1.3675382311586606e-39
CIDEA,0.8419231563372,1.731866058896169e-39
CLDN10,0.6760295170877997,1.7757997130901812e-39
SH2D2A,0.7910368424864523,1.782468683488727e-39
GPA33,0.8035686731128039,1.8202575463811205e-39
CA3,0.7930747703862788,1.8899895803797335e-39
TAC1,0.8100453914913669,2.1439839923710967e-39
PZP,0.786664121447987,2.3969510276270532e-39
LTA,0.8086627838469509,2.4088507630197945e-39
BMPER,0.8255094121567608,2.5294745629370625e-39
TNFSF18,0.8274849285163342,2.8910499173275324e-39
EMILIN3,0.7219999204023264,2.9175902611107355e-39
ZNF677,0.8135469673920005,2.980572339902413e-39
TGFB2,0.8268185027316928,3.03114265113252e-39
KCNS1,0.6242274830134938,3.20647257926163e-39
CTLA4,0.8114857551774609,3.319799871093107e-39
XKR4,0.77654192593602,3.605960250864226e-39
SAA4,0.6876336606472678,3.7915738841237276e-39
PDE4B,0.849547704867323,3.943205424422271e-39
NIPAL4,0.7145078822589217,3.945083580393425e-39
DUSP1,0.8327249115191495,4.189727317487164e-39
RDH5,0.8228978520131924,5.428313891877326e-39
GBP5,0.7516499229684644,6.536929699317356e-39
BCL2A1,0.6918355610199085,7.239314076540198e-39
KCNIP2,0.8458132379687588,8.711258281979658e-39
ACTG2,0.694391286691586,1.0747993440386479e-38
COL5A1,0.8392208662963063,1.245346869291535e-38
NCAM1,0.8000014364590502,1.3140329699399117e-38
TMEM151B,0.7338866843825052,1.3620390620346272e-38
PIGR,0.8059438307670643,1.475346946563337e-38
PDK4,0.7882987419039349,1.6403321157901246e-38
PPP1R14A,0.7837218469421913,1.8629568454095646e-38
OLFM4,0.7921671472200706,1.9317901997901676e-38
IGF2,0.7638626993622499,1.9800245169850376e-38
ART3,0.43144130578115575,1.9871531180780396e-38
TOGARAM2,0.8102786056780749,2.0231842206104374e-38
EGR3,0.8126449761012638,2.0936040711265814e-38
NNAT,0.8305759694994592,2.1619634643206786e-38
GZMB,0.7466591081637803,2.2511913563754537e-38
GRM7,0.8533345412353919,2.6576843262358994e-38
IGFN1,0.8280260693113214,2.9082693878208525e-38
