,PC1,PC2,Cluster
4e01a01d-eded-4d02-b8aa-1920c6997726,22.202160884364865,-22.43259386150684,1
c23d56d0-f27a-48db-b10a-f572b50ef245,-41.6955953663176,-10.109922847426343,2
692ea666-b4ac-4e92-b712-96a67edaef56,-19.181903825349387,10.239108887892074,2
360280b4-a4eb-40f0-ac1a-35d6858f4aeb,-14.469487062923596,9.682193472496317,2
18e5bf73-efdd-4c75-957c-68a94f6cb396,24.78056342366774,32.446823910756116,0
28b12d43-f858-458b-9305-6581a9498e59,20.5086057031809,-47.91656028557881,1
48077485-61e6-4d16-a74c-ee216a9455f1,-9.907145370292678,13.657371756105645,0
87568e73-7eac-4243-9d74-03efb86b6f29,-3.2754040954858605,-1.955761304442005,0
17efe3f1-a97a-4e26-b28a-98702fd3c42b,38.53757922582911,-13.944127761325039,1
8f6c4058-6bdd-4f85-94ed-874966ffec55,-6.689664881111141,1.5534736274507597,0
768e0380-9183-4600-849b-0d315ba502fc,45.991232682892395,-18.072191346500606,1
b73f749f-eafa-460d-b921-f12e7f8d6609,-32.59832199002281,-33.676876590836784,2
ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba,-15.252789945179428,3.7837660144677225,2
e49fbda2-881a-43c1-9c16-0b07fdd281a7,-13.348868246706724,2.4882244122548136,2
602e3d24-a45d-4fe4-9b70-a679d93f470d,-14.355207841861061,-7.90205657656463,2
470b6305-67ca-487c-b9b1-9b74f673f9fd,9.743890915848947,27.67508722220056,0
0e8857f9-6f8b-46c5-a019-9c69bdc50525,17.127428997627167,32.1053494310043,0
597c71b0-5c49-409d-84ff-cc31b185c620,-53.70289805347958,-18.132135806343275,2
a091a049-ebb1-465c-bf2e-b2abd72e4901,26.937466776268536,20.505259937618725,0
0f382cf1-3e52-4078-bf12-cc6ba998ed3f,33.34299200121868,-48.2515528885395,1
c5d4a1ed-8fd3-4435-96f5-ea5e56326f20,51.35150238375361,42.030080593969096,0
d6450e34-ebf4-4749-a27e-8e3139960afb,-11.330658957467683,4.44156886449972,2
30285113-d411-475a-a8ed-1fb66be72f28,-16.400485715898114,6.5129927954708196,2
7dc54973-bfae-4811-b947-f98a6ac24b25,-7.881525061463125,-5.43734267760839,2
c58a5583-7b04-4b67-9372-e161e18d7de1,13.523721099749041,22.908379172370456,0
acb208ab-def4-4b55-b1c7-abe2130e61c9,-1.8718792126861648,-42.363681405455175,1
d372fdcf-a087-4773-880a-169ecc0d1fd0,-55.95150844157333,-9.018786163172459,2
a8e0466b-d106-44b7-b846-c4fb666715f5,-3.9491372335888197,6.713104841164954,0
d251e6b4-0c25-42ec-b090-daa81ee80a0e,11.033024558682037,20.010389702696948,0
d9666e09-51bb-49a4-b289-0e6b69636858,-3.6200293931099696,17.047556175567458,0
a852a227-c31f-410f-baee-81135917a7d2,30.031079145888636,-37.17323283480778,1
09c3168a-9886-4095-a5ef-8bdcd0988dea,-12.492271648811132,13.603279154402312,0
7880b3ba-9f39-4744-be72-b87dbd8eb425,23.0283756007331,-42.40712558264843,1
f09cc0c7-2896-479b-84db-401f14780092,-8.728381041530366,-9.692564305706153,2
0781a18f-ce2a-478f-945e-49b2b8d7d941,-9.660467455881905,-18.669284720784386,2
ec60e081-f075-4c72-b1e7-62e1f1429fc1,10.549419622719173,-51.546275932314956,1
9e94e2ce-f6a9-4358-b96e-266207b9ce34,-40.00393958840582,-34.03984413255981,2
b0a1f575-657f-4277-95dd-0e02e77279fe,23.895055710123987,19.2283713523871,0
2485ee80-8de4-4f98-b4f9-7c012bb29f6c,-3.1516956160410388,10.434221102843507,0
8095ebc6-d293-4668-9d83-8b3f35dd198d,-4.377194433130224,20.124871158983996,0
f6ec2075-052d-4677-8423-378ae45593ba,19.385182036560725,1.7097951860688685,0
9bf53a64-2c24-4cf7-8419-f57b1936aa8c,17.4913847539322,24.834434744905234,0
a2b566c2-bdbc-41c0-a9dc-8207582e1a51,10.650376708257912,10.807881005987065,0
fb49b14e-d40f-4270-98b3-458ce60f2cde,3.207018717609054,20.224999801245723,0
f4847715-a3e0-49a4-bcc9-95175d0be463,-15.623128364889729,-15.831096563502552,2
2bbbdb50-4486-473c-a158-6b1656bdb242,16.525443649662222,4.140157396677412,0
db01aba1-3a00-4bf9-9f24-8fba144144f3,-26.33492767274992,1.626893830049565,2
40a31ab3-71fa-4f7b-a3b1-22e15ff0f358,-27.39169694101809,1.0076225288751899,2
75f8fbbb-2015-47cb-94f1-eb88cdfaeae6,13.262842705710737,25.26511794323343,0
315f3deb-74b5-4b71-afe5-759c85a0a6cc,-27.16400470885039,11.671016645818538,2
5fd42405-ebfe-4210-bc2f-d8310e3e14ee,0.2573346161575922,29.514189761340997,0
93cc1307-7138-4547-a9a2-8a5398815c01,8.265750446211142,-20.114728564187025,1
c48d2d0e-5626-42b3-b508-75b3cceb053f,-13.69957213695093,-5.919087550313132,2
a37d7ef3-0840-4114-acec-ce9e29bb54e9,7.466673397378537,-2.733131360073093,0
550812e9-ad67-4ae6-900e-572a051208a4,-44.046577766210156,-19.019064573821385,2
707fad7d-f284-456a-abfa-17289b40579f,7.502490750831166,2.0180126529342926,0
fb9c23f2-8694-41ca-a126-a5a131abeac1,0.13795359927041165,-3.9690345820391757,0
27f20469-cbf5-417f-922a-19cf9e8b790c,-24.193359457350635,-29.452492270877865,2
cd40e8d1-b307-4840-bba6-fd2f71d0c26d,-25.21024450541246,-25.613905004550386,2
dc857517-6b3d-4008-85a4-a2b35efb1e7a,-7.618870606034076,6.141414977102597,0
ecdac97e-eec5-4753-a572-8aff707178e5,-19.86786885426264,-3.9361276118935358,2
d636f6ce-e820-4e8a-969f-c3ac2d46b191,-26.191264594870624,12.551557484524245,2
fe379cd5-d51b-44b3-9adf-49e2cc3b0bf5,19.135539737278044,5.087866270385983,0
8dc201bf-b152-458f-86ee-347744a1b9bd,-52.22454332306897,-27.241682947404314,2
594263d2-e787-4e14-a2de-8f57727de001,42.19288268256059,-25.28776715366876,1
7fa3f262-b786-4b89-b38f-505bff13c382,-37.27367089165128,-0.588963124754738,2
666548b5-7b80-42af-80f3-207063c35b3b,6.00370760835164,25.72578100498451,0
3a264c56-869b-4572-89d5-12894386a0de,1.2361499103305233,13.175504079415159,0
12d9d0ec-4e76-4eba-81b1-6dec7b6f2268,-11.141283870537567,-2.8214856957413583,2
7acbca97-f38d-4da8-8d82-53a8eb0a43ef,12.388397483195158,32.25389512857767,0
5e50611e-9e98-480c-bc47-28070e9edeea,-16.31575473028087,-38.97661091779948,2
8f51e90d-f617-4ed2-bbc7-7bcd92d1963d,41.91323488006825,-11.454773370217902,1
d89a84a4-4f45-4aab-ab6a-131bf3b359bd,58.53182465716176,1.0263488328441068,1
b321a3f5-043d-42c6-8c9d-5784d45cb85c,6.138696970311551,24.15057707587529,0
80982d2d-ce35-4251-a545-391c0d6295d8,-16.5061302159596,9.966158481182177,2
09f906ba-fa4b-487f-9631-fbd97d9db8f9,-6.568543242952101,-20.52106019270429,2
5cc4350c-416e-4f2c-be73-12af68ad1ee4,4.160209306296211,29.505180764253613,0
3c9c665e-9327-45f0-b412-224e8948deb2,-29.3222448607895,-19.331088391822252,2
9e785594-f00c-4805-8901-66c73fe2588d,21.083308894714893,-42.44807952105927,1
8909b639-c15f-4935-a698-6de79c3d0433,-15.000497109478042,-0.9932694253523704,2
75d91076-9d8a-415e-9ee6-00b877e55874,-2.384895429822518,11.427911885131406,0
06ae7b4d-2906-4a38-a4ef-1cc937716dcb,-5.602813904431437,8.58863666602617,0
89424841-6b5a-4f5f-b5c2-209630c6f597,-30.92222613547633,1.117422956148742,2
3b509602-c9b3-4dba-86a4-13e2a3857bb4,41.918105067930945,-34.100858315566434,1
e6bad6ec-c178-4684-99e8-2504781a022b,-14.63686065636891,13.55809519093697,2
70532e65-df18-4e1d-beaf-08fbf349bec0,-18.43551089877498,5.090427263524217,2
c50bf088-8ad3-495c-b7b5-1eca9bb546ba,39.351589311026636,-23.235331452718025,1
cafc9e36-c5f0-45df-ad03-16210ff0d870,8.44225969266343,25.295040992231378,0
dede0990-1733-4473-bc48-78605f16834c,-15.457422642628567,19.018640197257053,0
6733afa1-b0b8-440e-b54c-98e5fdec854c,-26.178127438292076,0.8663532351894933,2
c6683fc6-49f4-4e53-94ac-251799c2c638,21.880641936248665,-55.16773849251183,1
c024ea4d-8f0e-4fba-b793-5d2e767744db,29.581140643508927,-31.140399706030543,1
e3c0a094-5504-4b74-9e0d-c73e84dc3901,-37.51843437176988,-19.585471860752957,2
ce76e826-0792-4dec-ace7-7efa3bb8db94,3.5150730422373746,-13.99075563724708,1
1cc7480c-76e1-42d1-8593-49b356ef624e,-25.753635214232304,16.096481166640103,2
4c6cb929-293d-452e-b7f8-d535b48cf073,-8.91333493989771,-4.298018661814568,2
6c40b30a-d103-4397-997f-9b2bda66793a,-7.745838901842635,1.4227482082280507,2
a3595c7e-948b-4d93-a623-477d7af84e15,-0.11268672079859246,-17.06276413921148,2
0cf58c62-a75d-413b-8ce3-4d90f4688b04,14.214199659882125,13.91851648532989,0
d6ca3b86-5a26-4467-b9a9-cb7fcc5a7316,21.603721522992075,24.036653441258494,0
20658f84-7e36-440f-9e88-08eab304813b,26.971464270481746,-49.49525837472068,1
ce52c9b2-ab83-4efa-8abf-97475dcf892d,-27.24348382353614,10.287338363111196,2
a2744918-6659-412c-a5e3-a02b9712890e,24.081315313063982,33.81599802728818,0
78142fe5-7a8a-49dd-87b5-6a1e6427893e,-9.019708899495662,19.79593129701441,0
a12e5c24-f0ea-4770-9888-20e1c562e436,-0.47185267820353005,-6.800360228281711,0
80afd34a-fc20-46be-85c5-088951628194,-34.213423574208974,10.492746401504201,2
628501d9-94e5-440e-b39f-df0e3ea09986,-3.995469080934083,7.959362593416851,0
c861f2ac-61fd-45cc-9e14-f775f9eed494,-11.707266529583043,12.601292784630777,0
bc4ac436-ed5f-4774-867d-a6bdd7e14486,21.69933810899657,22.19951100296947,0
c24618ee-27b7-4760-99d1-fa9b338f05c4,-9.739226307651677,-4.008994634108082,2
bcc561a3-5de8-4341-a5a6-13e19214b2b7,-6.2913562754644055,13.982652178026312,0
45312cc1-6a70-441f-9711-85dcc224bb98,22.01972672894788,21.357131149609273,0
490dfd10-0c85-48a9-b4ce-22b4445ed504,-16.520896395122058,8.583237898369573,2
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f,-10.751233954069312,9.313767662209024,2
1d468785-141d-40ca-acb1-d6d85a8c9d7b,-1.6505307551053543,-5.4009476847839615,2
9634f770-bc93-4dfa-949c-98a6da30a102,-13.243211649051116,2.1103218737773726,2
af58b506-df1d-4221-964d-76dbade6ab85,-14.929388265019142,-9.582570495810785,2
c102587f-0390-4dd5-8b35-d819e0083134,-15.40022067648886,10.997300679009467,2
51c66f38-afcb-423c-9004-708081b729f6,-20.3856126018192,5.803599105475592,2
15933e60-dee1-493a-a4f9-d5791dd15325,22.31939154966375,15.455504160325413,0
2b67c3b5-330e-41e4-95cf-028d37fe91e1,-6.067883461030433,3.144723684597515,2
1a112735-ff30-4c94-953f-444ccad2afe2,-9.023646952348665,23.638261339503682,0
85caaa0e-2811-46d2-b934-d9f9f006afc6,-0.12587258870962925,-62.815246930704184,1
96668a75-e21b-482f-b699-0b5282909a9a,30.251002705828835,12.504815104735139,0
8ddd5f98-9ebc-488d-830c-817ebd796939,2.4764841734176755,6.528939707350677,0
dda806cc-67a1-406b-8957-ffdb5f9087c8,0.013989611927845248,15.7694903769274,0
216e4f8a-be1a-41d6-b413-fa4645423caa,56.119288398206166,-7.186423962116085,1
b1366128-6ab0-4205-ae2b-a854e8ad45bf,-13.428847819315337,4.763828003357007,2
2f3e03a2-8764-4791-b53a-a599c6159e19,-40.9810340315658,1.6708266438350952,2
1729f18b-f4d7-4e1c-af9f-2c651023e7fc,-33.229870900297804,-7.070499560656639,2
698e64da-61aa-4d7b-9f33-21d627cb4721,3.8162436114822116,13.089881861040055,0
e90c1051-744f-46e5-bcec-f95d34f59e0a,23.205676849271928,-22.607799170749768,1
cfe1c805-2211-419c-bf9a-e0c8b5020dce,23.025192971604284,0.6200470459587748,0
2f51534b-248b-4999-bc3f-e42a2e98332e,6.635548293521524,-56.53522879579711,1
694ca3d8-9748-4c0f-9021-d599d81a325e,43.806592472105,-15.563819097867443,1
a7b067c9-a62a-4d3d-8c4e-668830f7441f,-31.709101158479555,-1.1571842375076982,2
79beb4e0-5066-481f-b432-94d69219bfe8,-19.77158906404475,-0.5905679595905896,2
343c349a-57ce-4599-8185-3ed2e15c6fdd,-13.876946194611572,7.505551042085178,2
952883cf-24c2-4ed7-bb96-3f736c15ae3d,9.099605289253683,-50.77035732139594,1
e6f4bdc7-ab3f-4a62-aa6d-5223b25bbc89,-44.11574630595706,-21.431971355010297,2
5ef81653-adf0-4286-9f43-218490539508,-12.98777055239051,20.228472493168955,0
43c4bdc2-b3fc-4fb0-9f11-f45394c4256b,25.02332857131177,-28.229154159351857,1
4d7842e5-9d8b-433a-a768-7a40129bdd0d,13.809545987524798,-0.7605125443352438,0
3daf8160-42c5-41bf-b251-77fce23a4aab,-5.60674897549338,-17.932511434498462,2
465928c5-ab56-46ff-acb5-76e36c97ebda,46.79021592049487,-23.512263702770323,1
099445c1-bd35-43ac-ab7e-9a8a9999c9a7,-23.208406149055673,-1.9751563004153925,2
231b4ae3-8543-47f4-a9f6-0ac26210b26d,-24.955162398594904,1.817264251799059,2
d9a1fa44-0877-423f-9beb-55f3fc936f7b,-58.62460531870632,-10.41454437059827,2
cf3fe851-479f-4d22-9daf-99b163d0ed06,36.26947525682078,-34.0057316007694,1
d61a8ec1-aa99-41c3-8633-018cdb0ccb1a,30.247980850116445,-33.72247281185946,1
990f1383-2ef6-426a-a650-e182010a8281,-28.73519595760944,1.6237828842612987,2
cc3ac2f0-9d26-407d-a8ff-d78170062983,42.31999886110788,-20.32095217358515,1
2966096f-4a35-4dca-ab38-ac86074fa29e,7.525600187695711,4.7339616085177045,0
f266f0c7-53aa-43bc-bbef-b9af0054391f,26.318138633700066,9.043439264032472,0
3129e1d1-9844-4df4-b30e-29b1c438983b,12.37052406157689,13.64629586936373,0
ca823082-ede5-4bfd-8498-7e492f39bcd6,-19.922633094807978,15.327532504309897,2
171e095d-2236-43c8-9670-23608e6cc8ab,4.408972648659367,-4.20796197419536,0
1cb7f73e-af63-4d6a-b6a1-fe289435a93f,-19.32352064875258,5.12005457806374,2
7c9a2493-5667-48ec-8998-81e13722b4ab,-30.478599130871295,-9.356327452553424,2
04de1f79-fdfc-4662-bab2-a3ed667c7dea,-32.72972390515144,2.250394148868396,2
b656d5d9-3bd0-4d76-b7ad-6440cc706048,-56.53463901794927,-15.302730776144223,2
9935bf3a-de25-401c-bf1b-5225a62b24f7,-10.672996977391026,7.131069551747675,2
db360c44-bf72-41f4-8ca4-01c9973fce95,5.288076697964256,23.5489793138619,0
40a4fc74-f345-4940-be5c-249013782e4f,-35.701052298542834,7.73252009060566,2
eed349c6-a5ed-4543-ae8d-67b394b26c7a,-18.345995508449516,21.179447497172795,2
aad82145-5742-4ef6-9de3-2c57e84642fc,-21.70136177340593,-10.52614575131366,2
fd2f42a3-d79c-466b-98c2-5f4d0a4a64e9,-17.927151581625857,15.09946778485319,2
eb688a21-10b9-43c3-88d3-2e9a8d30b42b,-17.199455020012856,10.063534031003202,2
2e36839f-3155-4e05-9ed3-404522fdb04f,41.55444440571971,-30.63821786367215,1
77e4a7c3-f2cd-4b5e-8c18-bfa3ce91cf56,14.60080553501166,13.018846316202225,0
8d0f534a-a0b1-4d8e-9ca5-042f8a0a4e52,-11.599109717113357,14.27130460309646,0
4fa35f20-e26e-4bb0-811d-b307e3927904,7.096366504819682,-11.498011863835758,0
f8ff90c6-3554-4e19-ae56-18f30f51f9b5,-4.372420596311445,7.3171965069880756,0
c33ecc28-d5ba-4416-b93d-445b7883b6e8,-1.5520288016648276,7.895261485964253,0
671bc03b-e3a8-45f6-88e4-ce138c716886,24.104524431510814,28.170264173182968,0
51bced11-ff98-4338-8e54-0b1a35a6d982,20.6051223976596,21.790231815864068,0
9907c264-961c-46b4-94a8-bf7e234621d8,-2.1790860938315424,12.21999979036752,0
8634f872-177a-481f-ba51-62864c569001,12.844076657754297,32.310396216568776,0
3823e741-c29c-431e-9397-4d16a30ec473,3.0786161253618785,21.99463874710462,0
4796719b-2fa2-40ee-9fa9-6a8caa703823,-9.376748844720389,8.67440569314117,2
fdadb011-0da3-458f-8b4e-d09e4c847a5b,9.651270946141064,21.167871081229894,0
5a3d1b74-f904-44ef-94a0-b38291e30be6,10.086498963692094,10.050240715004524,0
fd6f4c9b-ee43-4939-8cfa-2e447aedbcf3,9.099344177487797,-13.078721436362674,1
d0dc0f54-e23f-40fb-a0ac-56fbd55108f0,-20.917727580715145,18.97670056902494,2
fefb685b-91fc-4837-b612-73be3c4d941e,-11.693505782055224,-49.70402424238254,1
37d359b3-d8f5-44cf-8f30-57dfdbbab8c1,3.682846186939062,30.933217575239482,0
ad930bd1-0026-4f83-92e2-23170c1965aa,22.51407872313016,33.64766862211541,0
6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb,-20.877990266301865,18.940480102257606,2
c456f144-7f26-4f58-b4f0-4d91ddfec18e,0.7547349970564312,6.492684165680468,0
073939c1-c857-4340-8a5f-a7b87d2349c3,27.685388350376464,1.2342371652865352,0
e548b6da-7025-48ef-bac6-50dcf66abe71,1.5507784583107267,1.5264170540803148,0
c4ffc907-8632-494f-8030-0dcc74af3d9c,6.5354699655883195,14.688872966956447,0
647221bc-8100-4bb5-86a5-973fb67fde0b,30.712926486993045,-7.379498181335539,1
1b392450-2b27-4dce-9205-7de33a64ba42,45.99494134789142,-1.6772482732826546,1
44beea06-28a7-490a-b6bb-4e023230e51c,-14.04907927938209,11.713665804359362,2
17dfa221-f092-45ed-a2e4-5798ddfc0ce9,15.401755303631933,-12.947399027783801,1
1d18e4b7-83a5-4c40-94ef-f77c1ba2fdbb,-28.27989788574007,-25.762685514990107,2
3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9,36.47817640201948,-20.21542394376104,1
dbb3747a-aafe-421c-bb21-84a0b82c6a75,-1.7706852830488196,8.92240034528274,0
ba00c48c-c33e-4dab-beb6-0575ee076dfd,-15.734111065757181,11.492131743476033,2
8643d0bc-0acb-4d6e-b6bd-5a997d2fc39d,52.33003229090414,-14.143440107171006,1
fe8166b9-08e8-477b-9122-0e9194f34818,-19.28250702313809,-4.542229400948903,2
9d2a209e-f610-4bde-8265-ef7e7e7ac0c4,-23.548918110305603,9.189107143839164,2
9c20991b-fb37-4984-8b57-2c1fa8112d1a,2.9023277865955146,-45.720103992771385,1
f7df28a8-81d0-434a-bfcf-0ffff4ac9ede,33.92856867597479,19.2858258551029,0
52df14ea-5feb-481a-855e-0a6176744a73,-21.65902526224566,12.288739347497076,2
acb1bf8e-f597-4f67-b19d-bb737109d9cd,-2.297677344414989,11.381314632293307,0
f58dd06b-ab52-42e5-8603-cde9c4eb7fed,25.543118929764468,20.418034659706837,0
04026251-0cf6-4889-83b4-8a46881470b5,-18.97896180535197,12.28614189769962,2
62ca3ce8-77f9-4e02-ace4-af79519b53fd,23.21986663224742,-49.89025432122712,1
f3c13192-fe4d-45c5-9d12-5294799bd7f8,2.273936822428805,20.71032020640087,0
d27304e0-1b0b-4fc3-8e0d-af2c305d30f8,11.016101329249759,-40.321648896174686,1
5bd46a5d-2390-421c-a7aa-90ba77fed60d,-4.577633921479328,15.896301476405684,0
381e687e-c27d-4794-981b-7c3c596a0246,-19.96497402799649,1.9791575734533449,2
870c128f-49d0-462a-8970-5175e791096b,-30.977962144891766,4.839144789865527,2
548b1967-fca4-4238-8d59-ae5405122c90,55.883362218953906,-10.438052107802958,1
91d22570-2889-46c5-9efe-5c40a4f84e5b,-55.834254755897085,-23.773507431641406,2
7e11de5c-487d-4fc2-845e-efab7a39e031,-22.093868119089127,12.383368778338184,2
1be6a56c-a7b1-45e5-b96c-db20337073b8,-6.455708985073417,-15.471427262869105,2
f084874a-f9a8-4858-a858-d9b80871755b,35.7651252565124,-42.95621763787823,1
2ed88c3e-bf61-4e2f-b06c-0b93c9f9402e,16.676678060675748,28.067430365219145,0
ed178c34-0b29-4f65-bdf5-a39969111ca8,-16.586004888169814,-16.970842031003272,2
3bbc2702-3fa1-455a-9c68-bf082850d9be,-35.44325871336903,-7.659909536596246,2
ff0feb3e-6d14-4297-ac23-1eb397663ec3,-59.435086794143196,-12.472159434334722,2
5c957f54-8c46-4f13-a22b-49c175e8af3a,18.642199679468884,-46.495621620752615,1
33debcbe-cd9a-422d-8214-68606f68ac5a,-26.934447552000552,-13.144187250112761,2
28f3a34c-f73a-4d10-8c0a-23e578866289,-34.12638399299205,13.814347284544578,2
44df0b54-867f-4aef-8769-5d3fa8887b94,18.73555799331231,34.729392575101926,0
c07f871d-fea0-401a-b0c5-ec5685c311d7,-6.936175745080605,7.127397452267643,0
d5a1a331-cd5b-448f-adf6-ea393565ef26,-5.3512147550608935,9.387515795241857,0
49e0a55e-cd18-438c-890a-f14c6d149743,-24.19173847615339,1.906713217643121,2
7fe106c5-4235-4930-83cd-84dc5250db89,13.391719822848602,28.27195250951949,0
f383e1a0-2847-49e0-bede-abe5ce5147ce,-3.2545090025487924,-52.27945749515514,1
7db191ab-6106-4e39-a45e-8a68aaba0922,-7.068585994602507,28.352284794685623,0
b021039d-26c3-4851-9641-ddd81e408339,41.59470998387478,-13.096382240479087,1
81395cc8-c7d5-4ea7-957a-b5cb8d6bfd1a,-4.688896893017238,22.281268483991614,0
66116a4d-210d-45f8-8dba-3f8c79566ecc,-21.738602482160708,15.957663910814679,2
d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7,5.765692684695797,-21.005852691883955,1
fe00aecb-7b06-4e76-b999-99ee41ad20ea,-22.96599680194196,3.3780004915578807,2
5cf049e5-d45c-4601-8f67-1fdc0b1918a9,-22.984065867613218,-32.25731380234621,2
4ab26a32-f816-4aee-9130-12a0b3604db0,-34.95442410156155,-7.997486530456292,2
3c3c4741-8eda-46fe-8d36-2cd683f4a987,16.057731817450783,23.89841722782524,0
17985496-652a-4034-997b-b888d97316e3,23.386110985231063,11.416682563334255,0
934807ee-e303-43b7-938a-1721c6c31584,10.890614663993805,-63.7993969614055,1
99d31369-3db2-4631-bc62-1aa6927476ad,-27.95713829592529,6.024643260743241,2
56bc1e6b-d1bf-4df9-b266-07ff567aad77,29.433471169893373,-36.77442894204876,1
6f73500d-4b23-4f14-911b-fbc69bd38f4b,-22.79870030996951,9.928255459950332,2
ad8c55ae-46df-43cd-8cb5-c049e3019959,-7.7619529613789675,15.181940394022819,0
05ea028e-6b8a-4352-88aa-057494cf5e80,-6.241398591492641,4.527920922428215,0
36125e17-48fd-4eea-874c-ed2e2e218402,12.171368506249534,-17.209675830392207,1
99296d22-e605-49cd-b37f-a1b900be5d53,-18.038446808672692,-15.22875347354586,2
5cbf0ea7-4f5e-4dd7-a93e-8eb12a22d4e6,-18.181608034616126,4.296299339570405,2
fd98106a-a2c6-4f23-86f5-66436c2501e5,-22.008384230627865,1.0702536116193895,2
078420d8-5079-4a98-81d7-3a4b84e9d0ad,-17.007147425628222,-14.972137013230649,2
1dd10557-4e50-4af0-87c6-b4b3f6fa3a15,15.47487004589495,21.500399156063136,0
a02fb212-a6cc-40b2-9d31-481fc1ce0911,3.5155051861863247,35.521072870311315,0
6e6eeb9a-6437-4e53-9fb7-c283f738d3bd,49.46440119519143,-4.746615843283165,1
7ee4348d-9975-42ba-b258-2334e089395c,28.21410037136645,1.2524515567394976,0
69ed2c6f-9495-475c-b8d6-c1db8f4b0537,-19.82294603601221,0.021300484544038,2
032e5aa7-8028-48ad-8fe4-6a5cc6aee5cb,-0.4574415610797487,9.337630149413823,0
c6151c87-ab96-49c3-a250-b56211cd20e5,-62.107479572351565,-14.340512895839401,2
63afc197-8c49-4150-a98b-61c47f182778,-27.789357173725755,-30.782054980187432,2
3099b2a6-0d46-4404-88b0-a3689b019c38,-6.355587350231641,8.41085537508722,0
c28b080d-8eb9-46b7-9e40-c37409820e17,-7.930558819946993,-5.684268067766882,2
6db579c1-ef18-42a1-9921-d0456b90ff6f,-9.961868547755268,4.321378829785864,2
207b5c1c-3710-47bd-be2c-e1307631b28f,-30.654586976163724,3.70085719798684,2
5a3c544e-069c-4d6b-b7b7-0f41ff71dee2,-22.418590559430562,-5.22776903550493,2
7dfcf573-5004-4c46-a269-8a07e303f873,22.92127337450509,28.778250740987556,0
f2dda955-5a39-43c1-93a2-83953b2b91d1,-33.226171702792215,-25.590498884097464,2
b3861080-a052-4432-82f8-193122ab29d4,-29.774150174805683,-1.4020160274579077,2
0ba03a16-3c4f-4118-91aa-53d4a7c00d38,3.8674740775067007,19.39649725842993,0
0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc,17.981242567606916,19.05505561343394,0
58b399a0-3070-44aa-9a40-f0e2c0fea0fc,26.562234358614628,-23.75890543332587,1
f602fb69-df50-4b19-8e14-c1979a120119,-26.988846814243992,-3.4002361664473657,2
a191b96c-cc06-4a58-990b-57ee27335d5c,-31.468925871629665,-7.871824581355795,2
96a45a70-d4b5-4090-b603-73b7379679d6,0.22567514988830967,19.084199967880842,0
2ae456c7-57fa-4146-9b29-2d4129f0cf7c,15.281978597386741,14.903136513289311,0
8b629c3d-0f28-4740-b681-6f064354f794,44.87073106049138,-26.327117273365612,1
6a182962-93fc-482f-aa53-a14d7574763a,17.780425797695756,8.966531921938929,0
b3d432d6-0b86-4407-98e2-99c1971283a8,-11.308407551231069,24.634402022139835,0
2639c1a0-fcae-4abd-aff7-9a8988a26c3c,-15.58474809395654,8.92067778864288,2
5b51c204-3342-46d9-86a4-2ed091492318,19.120141133058183,11.002248713508235,0
ca05380c-ec64-451e-9834-9a5996017749,-7.474119051812171,21.79290759028335,0
c469b31e-857a-4ac6-9a45-978c99391d9d,-0.5671432546044839,-1.7001049869090745,0
cfbfbac5-7f44-4537-9a1c-088075a936e6,5.513943278702563,31.37617793364734,0
31bdedf8-eb1c-48ae-8d96-e06c2b3f27d2,-20.65667272993177,6.587044184685145,2
828c9648-f725-4d7e-ad37-e33692e2c67f,17.18279101305404,-46.57747584262277,1
ca34cd1c-026e-4641-a9dd-ac1a9b4f243b,14.83957242761676,0.3192356907715921,0
784a9c63-9b40-4f6c-8147-93d0ed523867,-20.058658869156737,6.490243321997998,2
cf4160bb-9ef4-43c1-ac83-f6ca897101ee,-20.5616831119097,9.193407936868685,2
3fd9c506-ed43-45db-bff4-6e968ac19564,-8.76269892203934,2.490263178480083,2
ecf14d2a-e353-4674-9b3f-f0d11bcc9900,21.009037987885332,29.614768528267085,0
3572211c-0611-4d67-9e71-c5a8f704bd1f,27.94275944174153,-28.840620142329797,1
ec2e3ab8-18a2-4d4e-b0dc-36411ce35357,14.395160644535371,-22.933638518539574,1
341e11ea-c1b6-4d66-999c-76ebb9c8b342,32.330477880201556,-3.16187667410533,1
6f72a3df-b4db-4f04-aa1f-644dca35d3ab,-10.280481506998685,4.254866150001958,2
8bfd50fb-d6d8-44cd-a492-1e0a983e40b6,24.782935733478947,18.622414435328018,0
9918029c-763f-4458-b929-a4db95fd5e1a,21.35859463846604,14.616456531849865,0
90950125-1b6b-499d-97e2-5d6b78b3e6fe,19.87263665844088,-46.99863394585751,1
7d30a479-6d2f-431e-b15c-26736994b2f5,-24.689249340277218,2.6344267681796603,2
d05914c2-e76a-4050-b0bf-db3a08c1892e,51.161184896982924,6.039981281159206,1
bce4dcd7-d9e8-408a-8ab0-f993f9297a68,-20.107776268530227,-5.03786339129655,2
59fe0f14-0415-43b7-87c7-1098e4b434ea,19.525138132342335,19.992782375428256,0
